185.47.48.0,185.47.51.255,1024,26/07/26,Hesabgar Pardaz Gharb PJSC
185.49.84.0,185.49.87.255,1024,26/07/26,Asiatech Data Transmission company
185.49.106.0,185.49.107.255,512,26/07/26,Mobin Net Communication Company (Private Joint Stock)
185.51.200.0,185.51.203.255,1024,26/07/26,Sefroyek Pardaz Engineering PJSC
185.56.96.0,185.56.99.255,1024,26/07/26,ANDISHE SABZ KHAZAR CO. P.J.S.
185.57.132.0,185.57.135.255,1024,26/07/26,Bozorg Net-e Aria
185.58.240.0,185.58.243.255,1024,26/07/26,Sefroyek Pardaz Engineering PJSC
185.60.136.0,185.60.139.255,1024,26/07/26,Soroush Rasanheh Company Ltd
185.62.232.0,185.62.235.255,1024,26/07/26,Institute for Research in Fundamental Sciences
185.66.224.0,185.66.225.255,512,26/07/26,Pooya Parto Qeshm Cooperative Company
185.66.226.0,185.66.226.255,256,26/07/26,Pooya Parto Qeshm Cooperative Company
185.66.227.0,185.66.227.255,256,26/07/26,Respina Networks & Beyond PJSC
185.70.60.0,185.70.63.255,1024,26/07/26,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS
185.71.152.0,185.71.155.255,1024,26/07/26,Iran Telecommunication Company PJS
185.71.192.0,185.71.195.255,1024,26/07/26,Pishgaman Toseeh Fanavari Etelaat Va Ertebatat Jonoub (Joint Stock Company)
185.72.24.0,185.72.27.255,1024,26/07/26,Pishgaman Toseeh Ertebatat Company (Private Joint Stock)
185.72.80.0,185.72.83.255,1024,26/07/26,Iran Telecommunication Company PJS
185.73.0.0,185.73.3.255,1024,26/07/26,Aria Shatel PJSC
185.74.165.0,185.74.165.255,256,26/07/26,AbrArvan CDN and IaaS
185.75.204.0,185.75.207.255,1024,26/07/26,Cooperative Afra ertebatat-e-sabet-e Rasa Co
185.79.156.0,185.79.159.255,1024,26/07/26,Iran Telecommunication Company PJS
185.80.100.0,185.80.103.255,1024,26/07/26,Iran Telecommunication Company PJS
185.82.28.0,185.82.31.255,1024,26/07/26,Pishgaman Toseeh Ertebatat Company (Private Joint Stock)
185.82.64.0,185.82.67.255,1024,26/07/26,Hesabgar Pardaz Gharb PJSC
185.82.136.0,185.82.139.255,1024,26/07/26,Toloe Rayaneh Loghman Educational and Cultural Co. LTD
185.82.164.0,185.82.165.255,512,26/07/26,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS
185.83.88.0,185.83.88.255,256,26/07/26,Pishgaman Toseeh Ertebatat Company (Private Joint Stock)
185.83.90.0,185.83.91.255,512,26/07/26,Pishgaman Toseeh Ertebatat Company (Private Joint Stock)
185.83.180.0,185.83.180.255,256,26/07/26,Cooperative Afra ertebatat-e-sabet-e Rasa Co
185.85.68.0,185.85.71.255,1024,26/07/26,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS
185.88.48.0,185.88.51.255,1024,26/07/26,Iran Telecommunication Company PJS
185.93.88.0,185.93.88.255,256,26/07/26,Web Dadeh Paydar Co (Ltd)
185.94.180.0,185.94.181.255,512,26/07/26,Web Dadeh Paydar Co (Ltd)
185.97.116.0,185.97.119.255,1024,26/07/26,AbrArvan CDN and IaaS
185.98.112.0,185.98.115.255,1024,26/07/26,Asiatech Data Transmission company
185.99.212.0,185.99.215.255,1024,26/07/26,Asiatech Data Transmission company
185.101.228.0,185.101.231.255,1024,26/07/26,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS
185.103.85.0,185.103.85.255,256,26/07/26,Mobin Net Communication Company (Private Joint Stock)
185.103.86.0,185.103.87.255,512,26/07/26,Mobin Net Communication Company (Private Joint Stock)
185.103.128.0,185.103.131.255,1024,26/07/26,Pishgaman Toseeh Ertebatat Company (Private Joint Stock)
185.103.244.0,185.103.247.255,1024,26/07/26,PJSC Badr Rayan Jonoob
185.103.248.0,185.103.251.255,1024,26/07/26,PJSC Badr Rayan Jonoob
185.104.228.0,185.104.228.255,256,26/07/26,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS
185.104.229.0,185.104.229.255,256,26/07/26,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS
185.104.230.0,185.104.231.255,512,26/07/26,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS
185.104.232.0,185.104.235.255,1024,26/07/26,PJSC Badr Rayan Jonoob
185.104.240.0,185.104.243.255,1024,26/07/26,PJSC Badr Rayan Jonoob
185.105.100.0,185.105.103.255,1024,26/07/26,Iran Telecommunication Company PJS
185.105.239.0,185.105.239.255,256,26/07/26,Vandad Vira Hooman LLC
185.106.136.0,185.106.139.255,1024,26/07/26,PJSC Badr Rayan Jonoob
185.106.144.0,185.106.147.255,1024,26/07/26,PJSC Badr Rayan Jonoob
185.106.228.0,185.106.231.255,1024,26/07/26,Iran Telecommunication Company PJS
185.107.28.0,185.107.31.255,1024,26/07/26,PJSC Badr Rayan Jonoob
185.107.32.0,185.107.35.255,1024,26/07/26,Iran Telecommunication Company PJS
185.108.96.0,185.108.99.255,1024,26/07/26,Iran Telecommunication Company PJS
185.108.164.0,185.108.167.255,1024,26/07/26,PJSC Badr Rayan Jonoob
185.109.60.0,185.109.63.255,1024,26/07/26,Pishgaman Toseeh Fanavari Etelaat Va Ertebatat Jonoub (Joint Stock Company)
185.109.72.0,185.109.75.255,1024,26/07/26,Pishgaman Toseeh Fanavari Etelaat Va Ertebatat Jonoub (Joint Stock Company)
185.109.80.0,185.109.83.255,1024,26/07/26,Pishgaman Toseeh Fanavari Etelaat Va Ertebatat Jonoub (Joint Stock Company)
185.109.244.0,185.109.247.255,1024,26/07/26,Asiatech Data Transmission company
185.109.248.0,185.109.251.255,1024,26/07/26,Asiatech Data Transmission company
185.110.28.0,185.110.31.255,1024,26/07/26,Respina Networks & Beyond PJSC
185.110.219.0,185.110.219.255,256,26/07/26,Pooya Parto Qeshm Cooperative Company
185.110.244.0,185.110.247.255,1024,26/07/26,Aria Shatel PJSC
185.110.253.0,185.110.253.255,256,26/07/26,Toloe Rayaneh Loghman Educational and Cultural Co. LTD
185.110.254.0,185.110.254.255,256,26/07/26,Toloe Rayaneh Loghman Educational and Cultural Co. LTD
185.111.8.0,185.111.15.255,2048,26/07/26,Pishgaman Toseeh Fanavari Etelaat Va Ertebatat Jonoub (Joint Stock Company)
185.111.64.0,185.111.65.255,512,26/07/26,Pishgaman Toseeh Fanavari Etelaat Va Ertebatat Jonoub (Joint Stock Company)
185.111.80.0,185.111.83.255,1024,26/07/26,Iran Telecommunication Company PJS
185.111.136.0,185.111.139.255,1024,26/07/26,Pishgaman Toseeh Fanavari Etelaat Va Ertebatat Jonoub (Joint Stock Company)
185.112.32.0,185.112.39.255,2048,26/07/26,Asiatech Data Transmission company
185.112.128.0,185.112.131.255,1024,26/07/26,Iran Telecommunication Company PJS
185.112.149.0,185.112.149.255,256,26/07/26,Sefroyek Pardaz Engineering PJSC
185.112.150.0,185.112.151.255,512,26/07/26,Sefroyek Pardaz Engineering PJSC
185.112.168.0,185.112.171.255,1024,26/07/26,Pishgaman Toseeh Fanavari Etelaat Va Ertebatat Jonoub (Joint Stock Company)
185.113.248.0,185.113.248.255,256,26/07/26,Web Dadeh Paydar Co (Ltd)
185.115.76.0,185.115.77.255,512,26/07/26,Iran Telecommunication Company PJS
185.115.78.0,185.115.78.255,256,26/07/26,Iran Telecommunication Company PJS
185.115.148.0,185.115.149.255,512,26/07/26,GOSTARESH-E-ERTEBATAT-E MABNA COMPANY (Private Joint Stock)
185.116.44.0,185.116.47.255,1024,26/07/26,Iran Telecommunication Company PJS
185.117.48.0,185.117.51.255,1024,26/07/26,Iran Telecommunication Company PJS
185.118.13.0,185.118.13.255,256,26/07/26,Cooperative Afra ertebatat-e-sabet-e Rasa Co
185.118.14.0,185.118.14.255,256,26/07/26,Cooperative Afra ertebatat-e-sabet-e Rasa Co
185.119.164.0,185.119.164.255,256,26/07/26,Toloe Rayaneh Loghman Educational and Cultural Co. LTD
185.120.192.0,185.120.199.255,2048,26/07/26,Pishgaman Toseeh Fanavari Etelaat Va Ertebatat Jonoub (Joint Stock Company)
185.120.200.0,185.120.203.255,1024,26/07/26,Pishgaman Toseeh Fanavari Etelaat Va Ertebatat Jonoub (Joint Stock Company)
185.120.208.0,185.120.211.255,1024,26/07/26,Pishgaman Toseeh Fanavari Etelaat Va Ertebatat Jonoub (Joint Stock Company)
185.120.212.0,185.120.215.255,1024,26/07/26,Iran Telecommunication Company PJS
185.120.216.0,185.120.219.255,1024,26/07/26,Pishgaman Toseeh Fanavari Etelaat Va Ertebatat Jonoub (Joint Stock Company)
185.120.220.0,185.120.223.255,1024,26/07/26,Asiatech Data Transmission company
185.120.224.0,185.120.227.255,1024,26/07/26,Pishgaman Toseeh Fanavari Etelaat Va Ertebatat Jonoub (Joint Stock Company)
185.120.228.0,185.120.231.255,1024,26/07/26,Iran Telecommunication Company PJS
185.120.232.0,185.120.235.255,1024,26/07/26,Pishgaman Toseeh Fanavari Etelaat Va Ertebatat Jonoub (Joint Stock Company)
185.120.236.0,185.120.239.255,1024,26/07/26,Iran Telecommunication Company PJS
185.120.240.0,185.120.243.255,1024,26/07/26,Pishgaman Toseeh Fanavari Etelaat Va Ertebatat Jonoub (Joint Stock Company)
185.120.244.0,185.120.247.255,1024,26/07/26,Iran Telecommunication Company PJS
185.120.248.0,185.120.251.255,1024,26/07/26,Asiatech Data Transmission company
185.121.56.0,185.121.59.255,1024,26/07/26,Hesabgar Pardaz Gharb PJSC
185.121.128.0,185.121.131.255,1024,26/07/26,Sefroyek Pardaz Engineering PJSC
185.124.156.0,185.124.159.255,1024,26/07/26,Iran Telecommunication Company PJS
185.125.20.0,185.125.23.255,1024,26/07/26,Hesabgar Pardaz Gharb PJSC
185.125.244.0,185.125.247.255,1024,26/07/26,Pishgaman Toseeh Ertebatat Company (Private Joint Stock)
185.125.248.0,185.125.255.255,2048,26/07/26,Pishgaman Toseeh Ertebatat Company (Private Joint Stock)
185.126.0.0,185.126.15.255,4096,26/07/26,Pishgaman Toseeh Ertebatat Company (Private Joint Stock)
185.126.16.0,185.126.19.255,1024,26/07/26,Pishgaman Toseeh Ertebatat Company (Private Joint Stock)
185.126.40.0,185.126.43.255,1024,26/07/26,Pishgaman Toseeh Ertebatat Company (Private Joint Stock)
185.128.136.0,185.128.139.255,1024,26/07/26,Sefroyek Pardaz Engineering PJSC
185.128.167.0,185.128.167.255,256,26/07/26,Asiatech Data Transmission company
185.129.184.0,185.129.187.255,1024,26/07/26,Pishgaman Toseeh Ertebatat Company (Private Joint Stock)
185.129.188.0,185.129.188.255,256,26/07/26,Pishgaman Toseeh Ertebatat Company (Private Joint Stock)
185.129.190.0,185.129.191.255,512,26/07/26,Pishgaman Toseeh Ertebatat Company (Private Joint Stock)
185.129.198.0,185.129.199.255,512,26/07/26,Pishgaman Toseeh Ertebatat Company (Private Joint Stock)
185.129.200.0,185.129.201.255,512,26/07/26,Pishgaman Toseeh Ertebatat Company (Private Joint Stock)
185.129.212.0,185.129.215.255,1024,26/07/26,Pishgaman Toseeh Ertebatat Company (Private Joint Stock)
185.129.216.0,185.129.217.255,512,26/07/26,Pishgaman Toseeh Ertebatat Company (Private Joint Stock)
185.129.228.0,185.129.231.255,1024,26/07/26,Pishgaman Toseeh Ertebatat Company (Private Joint Stock)
185.129.240.0,185.129.243.255,1024,26/07/26,Pishgaman Toseeh Ertebatat Company (Private Joint Stock)
185.131.28.0,185.131.31.255,1024,26/07/26,Pishgaman Toseeh Ertebatat Company (Private Joint Stock)
185.131.84.0,185.131.87.255,1024,26/07/26,Iran Telecommunication Company PJS
185.131.88.0,185.131.95.255,2048,26/07/26,Iran Telecommunication Company PJS
185.131.100.0,185.131.103.255,1024,26/07/26,Iran Telecommunication Company PJS
185.131.108.0,185.131.111.255,1024,26/07/26,Iran Telecommunication Company PJS
185.131.112.0,185.131.119.255,2048,26/07/26,Iran Telecommunication Company PJS
185.131.124.0,185.131.127.255,1024,26/07/26,Iran Telecommunication Company PJS
185.131.128.0,185.131.131.255,1024,26/07/26,Iran Telecommunication Company PJS
185.131.136.0,185.131.143.255,2048,26/07/26,Iran Telecommunication Company PJS
185.131.148.0,185.131.151.255,1024,26/07/26,Iran Telecommunication Company PJS
185.131.152.0,185.131.159.255,2048,26/07/26,Iran Telecommunication Company PJS
185.131.164.0,185.131.167.255,1024,26/07/26,Iran Telecommunication Company PJS
185.131.170.0,185.131.171.255,512,26/07/26,Iran Telecommunication Company PJS
185.132.80.0,185.132.83.255,1024,26/07/26,Asiatech Data Transmission company
185.133.152.0,185.133.155.255,1024,26/07/26,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS
185.133.164.0,185.133.167.255,1024,26/07/26,Iran Telecommunication Company PJS
185.135.228.0,185.135.231.255,1024,26/07/26,Mobin Net Communication Company (Private Joint Stock)
185.136.100.0,185.136.103.255,1024,26/07/26,Mobin Net Communication Company (Private Joint Stock)
185.136.172.0,185.136.175.255,1024,26/07/26,Iran Telecommunication Company PJS
185.136.220.0,185.136.223.255,1024,26/07/26,Iran Telecommunication Company PJS
185.137.60.0,185.137.63.255,1024,26/07/26,Hesabgar Pardaz Gharb PJSC
185.140.232.0,185.140.235.255,1024,26/07/26,Pooya Parto Qeshm Cooperative Company
185.141.36.0,185.141.37.255,512,26/07/26,Cooperative Afra ertebatat-e-sabet-e Rasa Co
185.141.39.0,185.141.39.255,256,26/07/26,Cooperative Afra ertebatat-e-sabet-e Rasa Co
185.141.104.0,185.141.107.255,1024,26/07/26,Sefroyek Pardaz Engineering PJSC
185.141.132.0,185.141.135.255,1024,26/07/26,Sefroyek Pardaz Engineering PJSC
185.141.168.0,185.141.171.255,1024,26/07/26,Asiatech Data Transmission company
185.141.212.0,185.141.215.255,1024,26/07/26,Asiatech Data Transmission company
185.142.92.0,185.142.95.255,1024,26/07/26,Hesabgar Pardaz Gharb PJSC
185.142.124.0,185.142.127.255,1024,26/07/26,Hesabgar Pardaz Gharb PJSC
185.142.232.0,185.142.232.255,256,26/07/26,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS
185.142.233.0,185.142.233.255,256,26/07/26,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS
185.142.234.0,185.142.235.255,512,26/07/26,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS
185.145.184.0,185.145.187.255,1024,26/07/26,Pooya Parto Qeshm Cooperative Company
185.147.40.0,185.147.43.255,1024,26/07/26,Iran Telecommunication Company PJS
185.147.160.0,185.147.163.255,1024,26/07/26,Asiatech Data Transmission company
185.153.184.0,185.153.187.255,1024,26/07/26,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS
185.155.8.0,185.155.11.255,1024,26/07/26,Pishgaman Toseeh Ertebatat Company (Private Joint Stock)
185.155.12.0,185.155.13.255,512,26/07/26,Pishgaman Toseeh Ertebatat Company (Private Joint Stock)
185.155.72.0,185.155.72.255,256,26/07/26,Web Dadeh Paydar Co (Ltd)
185.158.172.0,185.158.173.255,512,26/07/26,Cooperative Afra ertebatat-e-sabet-e Rasa Co
185.158.174.0,185.158.174.255,256,26/07/26,Cooperative Afra ertebatat-e-sabet-e Rasa Co
185.162.40.0,185.162.43.255,1024,26/07/26,Mobin Net Communication Company (Private Joint Stock)
185.162.217.0,185.162.217.255,256,26/07/26,Asiatech Data Transmission company
185.162.218.0,185.162.219.255,512,26/07/26,Asiatech Data Transmission company
185.164.72.0,185.164.72.255,256,26/07/26,Vandad Vira Hooman LLC
185.165.207.0,185.165.207.255,256,26/07/26,Iran Telecommunication Company PJS
185.166.113.0,185.166.113.255,256,26/07/26,Aria Shatel PJSC
185.169.20.0,185.169.23.255,1024,26/07/26,Pishgaman Toseeh Ertebatat Company (Private Joint Stock)
185.169.36.0,185.169.39.255,1024,26/07/26,Pishgaman Toseeh Ertebatat Company (Private Joint Stock)
185.170.8.0,185.170.8.255,256,26/07/26,Sefroyek Pardaz Engineering PJSC
185.170.236.0,185.170.239.255,1024,26/07/26,Cooperative Afra ertebatat-e-sabet-e Rasa Co
185.171.54.0,185.171.55.255,512,26/07/26,Sefroyek Pardaz Engineering PJSC
185.172.0.0,185.172.3.255,1024,26/07/26,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS
185.173.129.0,185.173.129.255,256,26/07/26,Sefroyek Pardaz Engineering PJSC
185.173.130.0,185.173.130.255,256,26/07/26,Sefroyek Pardaz Engineering PJSC
185.174.132.0,185.174.132.255,256,26/07/26,Cooperative Afra ertebatat-e-sabet-e Rasa Co
185.174.134.0,185.174.134.255,256,26/07/26,Cooperative Afra ertebatat-e-sabet-e Rasa Co
185.175.76.0,185.175.79.255,1024,26/07/26,Mobin Net Communication Company (Private Joint Stock)
185.176.32.0,185.176.35.255,1024,26/07/26,Mobin Net Communication Company (Private Joint Stock)
185.177.232.0,185.177.235.255,1024,26/07/26,Pishgaman Toseeh Ertebatat Company (Private Joint Stock)
185.180.52.0,185.180.55.255,1024,26/07/26,Pishgaman Toseeh Ertebatat Company (Private Joint Stock)
185.182.220.0,185.182.223.255,1024,26/07/26,Mobin Net Communication Company (Private Joint Stock)
185.182.248.0,185.182.251.255,1024,26/07/26,Sefroyek Pardaz Engineering PJSC
185.186.48.0,185.186.51.255,1024,26/07/26,Pooya Parto Qeshm Cooperative Company
185.190.20.0,185.190.23.255,1024,26/07/26,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS
185.190.39.0,185.190.39.255,256,26/07/26,Vandad Vira Hooman LLC
185.192.112.0,185.192.113.255,512,26/07/26,Parsan Lin Co. PJS
185.192.114.0,185.192.114.255,256,26/07/26,Parsan Lin Co. PJS
185.193.208.0,185.193.211.255,1024,26/07/26,Khalij Fars Ettela Resan LTD
185.194.244.0,185.194.247.255,1024,26/07/26,IRIB (Islamic Republic of Iran Broadcasting)
185.197.68.0,185.197.71.255,1024,26/07/26,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS
185.197.112.0,185.197.115.255,1024,26/07/26,University of Tehran
185.201.48.0,185.201.48.255,256,26/07/26,Toloe Rayaneh Loghman Educational and Cultural Co. LTD
185.201.51.0,185.201.51.255,256,26/07/26,Toloe Rayaneh Loghman Educational and Cultural Co. LTD
185.206.92.0,185.206.95.255,1024,26/07/26,AbrArvan CDN and IaaS
185.206.231.0,185.206.231.255,256,26/07/26,Sefroyek Pardaz Engineering PJSC
185.208.148.0,185.208.149.255,512,26/07/26,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS
185.208.150.0,185.208.151.255,512,26/07/26,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS
185.208.174.0,185.208.175.255,512,26/07/26,Vandad Vira Hooman LLC
185.212.50.0,185.212.50.255,256,26/07/26,Pishgaman Toseeh Ertebatat Company (Private Joint Stock)
185.212.192.0,185.212.193.255,512,26/07/26,Hesabgar Pardaz Gharb PJSC
185.212.195.0,185.212.195.255,256,26/07/26,Hesabgar Pardaz Gharb PJSC
185.213.195.0,185.213.195.255,256,26/07/26,Sefroyek Pardaz Engineering PJSC
185.214.36.0,185.214.39.255,1024,26/07/26,Khalij Fars Ettela Resan LTD
185.215.228.0,185.215.228.255,256,26/07/26,Respina Networks & Beyond PJSC
185.220.224.0,185.220.225.255,512,26/07/26,AbrArvan CDN and IaaS
185.220.227.0,185.220.227.255,256,26/07/26,AbrArvan CDN and IaaS
185.221.192.0,185.221.192.255,256,26/07/26,Hesabgar Pardaz Gharb PJSC
185.221.194.0,185.221.195.255,512,26/07/26,Hesabgar Pardaz Gharb PJSC
185.222.120.0,185.222.121.255,512,26/07/26,Respina Networks & Beyond PJSC
185.225.240.0,185.225.243.255,1024,26/07/26,Respina Networks & Beyond PJSC
185.226.116.0,185.226.119.255,1024,26/07/26,AbrArvan CDN and IaaS
185.226.132.0,185.226.135.255,1024,26/07/26,Khalij Fars Ettela Resan LTD
185.227.78.0,185.227.79.255,512,26/07/26,Web Dadeh Paydar Co (Ltd)
185.228.236.0,185.228.237.255,512,26/07/26,AbrArvan CDN and IaaS
185.228.238.0,185.228.238.255,256,26/07/26,AbrArvan CDN and IaaS
185.231.112.0,185.231.112.255,256,26/07/26,Vandad Vira Hooman LLC
185.231.113.0,185.231.113.255,256,26/07/26,Respina Networks & Beyond PJSC
185.231.115.0,185.231.115.255,256,26/07/26,Vandad Vira Hooman LLC
185.231.180.0,185.231.183.255,1024,26/07/26,AbrArvan CDN and IaaS
185.235.136.0,185.235.136.255,256,26/07/26,Cooperative Afra ertebatat-e-sabet-e Rasa Co
185.235.139.0,185.235.139.255,256,26/07/26,Cooperative Afra ertebatat-e-sabet-e Rasa Co
185.235.245.0,185.235.245.255,256,26/07/26,Sefroyek Pardaz Engineering PJSC
185.238.44.0,185.238.47.255,1024,26/07/26,Hesabgar Pardaz Gharb PJSC
185.239.0.0,185.239.0.255,256,26/07/26,Vandad Vira Hooman LLC
185.239.3.0,185.239.3.255,256,26/07/26,Vandad Vira Hooman LLC
185.239.104.0,185.239.107.255,1024,26/07/26,AbrArvan CDN and IaaS
185.241.204.0,185.241.204.255,256,26/07/26,Web Dadeh Paydar Co (Ltd)
185.243.48.0,185.243.48.255,256,26/07/26,Vandad Vira Hooman LLC
185.243.50.0,185.243.50.255,256,26/07/26,Toloe Rayaneh Loghman Educational and Cultural Co. LTD
185.246.4.0,185.246.7.255,1024,26/07/26,Khalij Fars Ettela Resan LTD
185.249.9.0,185.249.9.255,256,26/07/26,Web Dadeh Paydar Co (Ltd)
185.249.10.0,185.249.10.255,256,26/07/26,Web Dadeh Paydar Co (Ltd)
185.252.200.0,185.252.200.255,256,26/07/26,Sefroyek Pardaz Engineering PJSC
185.255.98.0,185.255.99.255,512,26/07/26,Mobin Net Communication Company (Private Joint Stock)
185.255.208.0,185.255.211.255,1024,26/07/26,Cooperative Afra ertebatat-e-sabet-e Rasa Co
188.0.240.0,188.0.241.255,512,26/07/26,Asiatech Data Transmission company
188.0.244.0,188.0.244.255,256,26/07/26,Iran Telecommunication Company PJS
188.0.246.0,188.0.247.255,512,26/07/26,Iran Telecommunication Company PJS
188.0.248.0,188.0.255.255,2048,26/07/26,Iran Telecommunication Company PJS
188.75.64.0,188.75.127.255,16384,24/08/09,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS
188.118.64.0,188.118.127.255,16384,22/06/09,University of Tehran
188.121.96.0,188.121.127.255,8192,11/05/09,Noyan Abr Arvan Co. ( Private Joint Stock)
188.121.128.0,188.121.159.255,8192,11/05/09,Farabord Dadeh Haye Iranian Co.
188.122.96.0,188.122.127.255,8192,04/01/11,Mobile Communication Company of Iran PLC
188.136.130.0,188.136.130.255,256,26/07/26,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS
188.136.133.0,188.136.133.255,256,26/07/26,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS
188.136.134.0,188.136.134.255,256,26/07/26,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS
188.136.141.0,188.136.141.255,256,26/07/26,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS
188.136.142.0,188.136.143.255,512,26/07/26,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS
188.136.144.0,188.136.159.255,4096,15/05/09,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS
188.136.160.0,188.136.191.255,8192,15/05/09,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS
188.136.192.0,188.136.223.255,8192,15/05/09,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS
188.158.0.0,188.158.255.255,65536,09/06/09,Parvaresh Dadeha Co. Private Joint Stock
188.159.0.0,188.159.127.255,32768,09/06/09,Parvaresh Dadeha Co. Private Joint Stock
188.159.128.0,188.159.191.255,16384,09/06/09,Parvaresh Dadeha Co. Private Joint Stock
188.159.192.0,188.159.223.255,8192,09/06/09,Parvaresh Dadeha Co. Private Joint Stock
188.208.56.0,188.208.63.255,2048,26/07/26,Iran Telecommunication Company PJS
188.208.64.0,188.208.95.255,8192,08/05/09,"Rightel Communication Service Company PJS"
188.208.144.0,188.208.159.255,4096,08/05/09,"Rightel Communication Service Company PJS"
188.208.160.0,188.208.191.255,8192,08/05/09,"Rightel Communication Service Company PJS"
188.208.202.0,188.208.203.255,512,26/07/26,Iran Telecommunication Company PJS
188.208.224.0,188.208.255.255,8192,08/05/09,"Rightel Communication Service Company PJS"
188.209.0.0,188.209.15.255,4096,26/07/26,Iran Telecommunication Company PJS
188.209.16.0,188.209.31.255,4096,08/05/09,Iran Telecommunication Company PJS
188.209.32.0,188.209.47.255,4096,08/05/09,Iran Telecommunication Company PJS
188.209.64.0,188.209.79.255,4096,08/05/09,Iran Telecommunication Company PJS
188.209.128.0,188.209.143.255,4096,08/05/09,Ideh Pardazan Tarh Sepidar co.(LTD)
188.209.152.0,188.209.153.255,512,26/07/26,Sefroyek Pardaz Engineering PJSC
188.209.192.0,188.209.207.255,4096,08/05/09,Mobile Communication Company of Iran PLC
188.210.64.0,188.210.79.255,4096,08/05/09,Mobile Communication Company of Iran PLC
188.210.80.0,188.210.87.255,2048,26/07/26,Iran Telecommunication Company PJS
188.210.96.0,188.210.127.255,8192,08/05/09,Iran Telecommunication Company PJS
188.210.128.0,188.210.191.255,16384,08/05/09,Iran Telecommunication Company PJS
188.210.192.0,188.210.207.255,4096,08/05/09,Mobile Communication Company of Iran PLC
188.210.232.0,188.210.235.255,1024,26/07/26,Iran Telecommunication Company PJS
188.211.0.0,188.211.15.255,4096,08/05/09,Mobile Communication Company of Iran PLC
188.211.32.0,188.211.63.255,8192,08/05/09,Iran Telecommunication Company PJS
188.211.64.0,188.211.127.255,16384,08/05/09,Iran Telecommunication Company PJS
188.211.128.0,188.211.159.255,8192,08/05/09,Iran Telecommunication Company PJS
188.211.176.0,188.211.191.255,4096,08/05/09,Iran Telecommunication Company PJS
188.211.192.0,188.211.223.255,8192,08/05/09,Iran Telecommunication Company PJS
188.212.48.0,188.212.63.255,4096,08/05/09,Mobile Communication Company of Iran PLC
188.212.64.0,188.212.95.255,8192,08/05/09,Iran Telecommunication Company PJS
188.212.99.0,188.212.99.255,256,26/07/26,Web Dadeh Paydar Co (Ltd)
188.212.144.0,188.212.151.255,2048,26/07/26,Iran Telecommunication Company PJS
188.212.160.0,188.212.191.255,8192,08/05/09,Iran Telecommunication Company PJS
188.212.200.0,188.212.207.255,2048,26/07/26,Iran Telecommunication Company PJS
188.212.208.0,188.212.223.255,4096,08/05/09,Iran Telecommunication Company PJS
188.212.224.0,188.212.239.255,4096,08/05/09,Iran Telecommunication Company PJS
188.212.240.0,188.212.247.255,2048,26/07/26,Mobin Net Communication Company (Private Joint Stock)
188.213.64.0,188.213.79.255,4096,08/05/09,Mobin Net Communication Company (Private Joint Stock)
188.213.96.0,188.213.127.255,8192,08/05/09,Iran Telecommunication Company PJS
188.213.144.0,188.213.159.255,4096,08/05/09,Iran Telecommunication Company PJS
188.213.176.0,188.213.191.255,4096,08/05/09,Iran Telecommunication Company PJS
188.213.192.0,188.213.195.255,1024,26/07/26,Mobin Net Communication Company (Private Joint Stock)
188.213.196.0,188.213.199.255,1024,26/07/26,AbrArvan CDN and IaaS
188.213.208.0,188.213.211.255,1024,26/07/26,Iran Telecommunication Company PJS
188.214.4.0,188.214.7.255,1024,26/07/26,Rightel Communication Service Company PJS
188.214.84.0,188.214.87.255,1024,26/07/26,Rightel Communication Service Company PJS
188.214.96.0,188.214.99.255,1024,26/07/26,Iran Telecommunication Company PJS
188.214.160.0,188.214.191.255,8192,08/05/09,Iran Telecommunication Company PJS
188.214.216.0,188.214.223.255,2048,26/07/26,Iran Telecommunication Company PJS
188.215.24.0,188.215.27.255,1024,26/07/26,Rightel Communication Service Company PJS
188.215.88.0,188.215.91.255,1024,26/07/26,Rightel Communication Service Company PJS
